Drive.left_vel, Drive.right_vel, time, Drive.left_voltage, Drive.right_voltage
1483, 1556, 2960.236000000001, 5.794330400782014, 5.769354838709678
1477, 1565, 2980.2659999999996, 5.794330400782014, 5.769354838709678
1479, 1573, 3000.227, 5.794330400782014, 5.794330400782014
1479, 1578, 3020.2859999999996, 5.794330400782014, 5.794330400782014
1486, 1593, 3040.255000000001, 5.794330400782014, 5.794330400782014
1484, 1596, 3060.1639999999993, 5.794330400782014, 5.794330400782014
1482, 1578, 3080.158, 5.794330400782014, 5.794330400782014
1491, 1563, 3100.1789999999996, 5.794330400782014, 5.794330400782014
1503, 1566, 3120.2130000000006, 5.794330400782014, 5.794330400782014
1509, 1563, 3140.147, 5.794330400782014, 5.794330400782014
1509, 1571, 3160.183000000001, 5.794330400782014, 5.769354838709678
1511, 1570, 3180.5449999999996, 5.794330400782014, 5.769354838709678
1509, 1563, 3200.1990000000005, 5.794330400782014, 5.769354838709678
1507, 1556, 3220.2069999999994, 5.794330400782014, 5.769354838709678
1501, 1553, 3240.142, 5.794330400782014, 5.769354838709678
1497, 1559, 3260.1640000000007, 5.794330400782014, 5.769354838709678
1481, 1570, 3280.183, 5.794330400782014, 5.769354838709678
1472, 1582, 3300.1829999999995, 5.794330400782014, 5.769354838709678
1474, 1583, 3320.1369999999997, 5.794330400782014, 5.794330400782014
1486, 1577, 3340.3599999999997, 5.794330400782014, 5.794330400782014
1502, 1568, 3360.219, 5.794330400782014, 5.794330400782014
1504, 1570, 3380.168, 5.794330400782014, 5.794330400782014
1501, 1577, 3400.2159999999994, 5.794330400782014, 5.794330400782014
1498, 1582, 3420.4999999999995, 5.794330400782014, 5.794330400782014
1502, 1592, 3440.1850000000004, 5.794330400782014, 5.794330400782014
1505, 1587, 3460.210000000001, 5.794330400782014, 5.794330400782014
1510, 1578, 3480.2039999999997, 5.794330400782014, 5.769354838709678
1502, 1580, 3503.1930000000007, 5.794330400782014, 5.769354838709678
1482, 1585, 3520.1520000000005, 5.794330400782014, 5.769354838709678
1464, 1589, 3540.184000000001, 5.794330400782014, 5.769354838709678
1465, 1596, 3560.2089999999994, 5.794330400782014, 5.769354838709678
1481, 1597, 3580.141, 5.794330400782014, 5.769354838709678
1488, 1585, 3600.1819999999993, 5.794330400782014, 5.769354838709678
1500, 1577, 3620.1259999999997, 5.794330400782014, 5.769354838709678
1500, 1575, 3640.638999999999, 5.794330400782014, 5.769354838709678
1496, 1585, 3660.2439999999997, 5.794330400782014, 5.769354838709678
1499, 1593, 3680.6679999999997, 5.794330400782014, 5.769354838709678
1508, 1596, 3700.163000000001, 5.794330400782014, 5.769354838709678
1514, 1589, 3720.1890000000003, 5.794330400782014, 5.769354838709678
1508, 1582, 3740.1539999999995, 5.794330400782014, 5.769354838709678
1503, 1580, 3760.2339999999995, 5.794330400782014, 5.769354838709678
1492, 1589, 3780.166, 5.794330400782014, 5.769354838709678
1486, 1595, 3800.1630000000005, 5.794330400782014, 5.794330400782014
1482, 1605, 3820.143000000001, 5.794330400782014, 5.794330400782014
1483, 1604, 3840.218000000001, 5.794330400782014, 5.794330400782014
1474, 1591, 3860.8120000000004, 5.794330400782014, 5.794330400782014
1470, 1574, 3880.1510000000007, 5.794330400782014, 5.794330400782014
1469, 1566, 3900.475000000001, 5.794330400782014, 5.794330400782014
1473, 1569, 3920.158, 5.794330400782014, 5.794330400782014
1483, 1580, 3940.1470000000004, 5.794330400782014, 5.794330400782014
1482, 1585, 3960.236000000001, 5.794330400782014, 5.794330400782014
1485, 1584, 3980.4339999999997, 5.794330400782014, 5.794330400782014
1494, 1593, 4000.1430000000005, 5.794330400782014, 5.794330400782014
